country,province,postal code,city,latitude,longitude
BR,MA,65208-000,Santa Helena,-2.4803,-45.4196
BR,MA,65300-000,Santa Inês,-3.7566,-45.4039
BR,MA,65390-000,Santa Luzia,-4.2535,-45.7382
BR,MA,65272-000,Santa Luzia do Paruá,-3.0138,-46.0363
BR,MA,65540-000,Santa Quitéria do Maranhão,-3.4149,-42.7776
BR,MA,65105-000,Santa Rita,-3.1635,-44.3288
BR,MA,65555-000,Santana do Maranhão,-3.1351,-42.7488
BR,MA,65195-000,Santo Amaro do Maranhão,-2.6203,-43.165
BR,MA,65730-000,Santo Antônio dos Lopes,-4.8257,-44.4751
BR,MA,65440-000,São Benedito do Rio Preto,-3.331,-43.7404
BR,MA,65235-000,São Bento,-2.8302,-45.1358
BR,MA,65550-000,São Bernardo,-3.4361,-42.4055
BR,MA,65888-000,São Domingos do Azeitão,-6.858,-44.5828
BR,MA,65790-000,São Domingos do Maranhão,-5.6397,-44.3484
BR,MA,65890-000,São Félix de Balsas,-6.9488,-44.8346
BR,MA,65929-000,São Francisco do Brejão,-5.1388,-47.3489
BR,MA,65650-000,São Francisco do Maranhão,-6.2335,-42.9525
BR,MA,65225-000,São João Batista,-3.0081,-44.8155
BR,MA,65385-000,São João do Carú,-3.591,-46.3596
BR,MA,65973-000,São João do Paraíso,-6.4017,-46.8893
BR,MA,65615-000,São João do Soter,-4.965,-43.7395
BR,MA,65665-000,São João dos Patos,-6.5178,-43.5978
BR,MA,65110-000,São José de Ribamar,-2.5807,-44.1115
BR,MA,65762-000,São José dos Basílios,-5.0592,-44.5946
BR,MA,65000-000,São Luís,-2.6495,-44.3044
BR,MA,65708-000,São Luís Gonzaga do Maranhão,-4.3787,-44.7159
BR,MA,65470-000,São Mateus do Maranhão,-3.9797,-44.572
BR,MA,65920-000,São Pedro da Água Branca,-5.1615,-48.361
BR,MA,65978-000,São Pedro dos Crentes,-6.8544,-46.6513
BR,MA,65840-000,São Raimundo das Mangabeiras,-6.9585,-45.7431
BR,MA,65753-000,São Raimundo do Doca Bezerra,-5.1102,-45.0689
BR,MA,65758-000,São Roberto,-4.9814,-44.991
BR,MA,65220-000,São Vicente Ferrer,-2.8935,-45.0402
BR,MA,65709-000,Satubinha,-3.7507,-45.095
BR,MA,65783-000,Senador Alexandre Costa,-5.2921,-43.8749
BR,MA,65935-000,Senador La Rocque,-5.4266,-47.1719
BR,MA,65269-000,Serrano do Maranhão,-1.5297,-44.8603
BR,MA,65925-000,Sítio Novo,-6.1559,-46.6722
BR,MA,65860-000,Sucupira do Norte,-6.4668,-44.2801
BR,MA,65668-000,Sucupira do Riachão,-6.4679,-43.4972
BR,MA,65820-000,Tasso Fragoso,-8.286,-45.8529
BR,MA,65420-000,Timbiras,-4.1969,-43.8257
BR,MA,65630-000,Timon,-5.1978,-42.8805
BR,MA,65727-000,Trizidela do Vale,-4.5222,-44.6175
BR,MA,65378-000,Tufilândia,-3.7661,-45.5561
BR,MA,65763-000,Tuntum,-5.5586,-44.7073
BR,MA,65278-000,Turiaçu,-1.6325,-45.3818
BR,MA,65276-000,Turilândia,-2.1241,-45.3472
BR,MA,65580-000,Tutóia,-2.8172,-42.3457
BR,MA,65530-000,Urbano Santos,-3.3797,-43.3814
BR,MA,65430-000,Vargem Grande,-3.6009,-43.8517
BR,MA,65215-000,Viana,-3.197,-45.0055
BR,MA,65924-000,Vila Nova dos Martírios,-5.0615,-48.068
BR,MA,65350-000,Vitória do Mearim,-3.5902,-44.9135
BR,MA,65320-000,Vitorino Freire,-4.0581,-45.3135
BR,MA,65365-000,Zé Doca,-3.2259,-46.0573
BR,MT,78480-000,Acorizal,-15.1734,-56.3043
BR,MT,78635-000,Água Boa,-14.1358,-52.4909
BR,MT,78580-000,Alta Floresta,-10.02,-56.3029
BR,MT,78780-000,Alto Araguaia,-17.4844,-53.4059
BR,MT,78665-000,Alto Boa Vista,-11.8283,-51.746
BR,MT,78770-000,Alto Garças,-16.8196,-53.6246
BR,MT,78410-000,Alto Paraguai,-14.7685,-56.7211
BR,MT,78785-000,Alto Taquari,-17.7662,-53.2801
BR,MT,78595-000,Apiacás,-9.0396,-57.7595
BR,MT,78685-000,Araguaiana,-14.9946,-51.8005
BR,MT,78615-000,Araguainha,-16.7843,-53.0798
BR,MT,78260-000,Araputanga,-15.1748,-58.4973
BR,MT,78420-000,Arenápolis,-14.4821,-56.8582
BR,MT,78325-000,Aripuanã,-10.2259,-59.6118
BR,MT,78190-000,Barão de Melgaço,-16.8451,-56.2161
BR,MT,78390-000,Barra do Bugres,-15.0858,-57.526
BR,MT,78600-000,Barra do Garças,-15.3477,-52.4837
BR,MT,78350-000,Brasnorte,-12.249,-58.0029
BR,MT,78200-000,Cáceres,-16.4226,-57.7108
BR,MT,78630-000,Campinápolis,-14.3071,-53.1559
BR,MT,78360-000,Campo Novo do Parecis,-13.6266,-58.0212
BR,MT,78840-000,Campo Verde,-15.3793,-54.9295
BR,MT,78307-000,Campos de Júlio,-13.633,-59.1785
BR,MT,78658-000,CanaBrava do Norte,-11.1811,-51.8638
BR,MT,78640-000,Canarana,-13.1775,-52.371
BR,MT,78587-000,Carlinda,-10.0379,-55.8509
BR,MT,78345-000,Castanheira,-10.8793,-58.651
BR,MT,78195-000,Chapada dos Guimarães,-15.0201,-55.5373
BR,MT,78540-000,Cláudia,-11.4509,-54.9983
BR,MT,78680-000,Cocalinho,-13.8027,-51.1534
BR,MT,78500-000,Colíder,-10.5633,-55.4457
BR,MT,78310-000,Comodoro,-13.3258,-59.8215
BR,MT,78652-000,Confresa,-10.3096,-51.7365
BR,MT,78330-000,Cotriguaçu,-9.5033,-58.7913
BR,MT,78000-000,Cuiabá,-15.4192,-55.8902
BR,MT,78380-000,Denise,-14.7574,-56.9511
BR,MT,78400-000,Diamantino,-14.0224,-56.7774
BR,MT,78830-000,Dom Aquino,-15.721,-54.8304
BR,MT,78885-000,Feliz Natal,-11.936,-54.2392
BR,MT,78290-000,Figueirópolis d'Oeste,-15.487,-58.6972
BR,MT,78875-000,Gaúcha do Norte,-12.9936,-53.5226
BR,MT,78620-000,General Carneiro,-15.5154,-53.2979
BR,MT,78293-000,Glória d'Oeste,-15.9131,-58.3045
BR,MT,78520-000,Guarantã do Norte,-9.756,-54.7289
BR,MT,78760-000,Guiratinga,-16.3698,-53.5747
BR,MT,78295-000,Indiavaí,-15.3148,-58.6296
BR,MT,78510-000,Itaúba,-11.0954,-55.5885
BR,MT,78790-000,Itiquira,-17.3944,-54.7699
BR,MT,78820-000,Jaciara,-15.8956,-55.0224
BR,MT,78490-000,Jangada,-15.3376,-56.5428
BR,MT,78255-000,Jauru,-15.3245,-58.8458
BR,MT,78575-000,Juara,-11.0983,-57.4916
BR,MT,78320-000,Juína,-11.4033,-59.5081
BR,MT,78340-000,Juruena,-10.2899,-58.653
BR,MT,78810-000,Juscimeira,-16.2053,-54.8803
BR,MT,78278-000,Lambari d'Oeste,-15.6546,-57.7881
BR,MT,78455-000,Lucas do Rio Verde,-13.041,-56.1558
BR,MT,78660-000,Luciára,-10.8724,-51.0928
BR,MT,78245-000,Vila Bela da Santíssima Trindade,-14.8915,-60.0578
BR,MT,78535-000,Marcelândia,-11.0037,-54.1332
BR,MT,78525-000,Matupá,-9.9459,-54.3499
BR,MT,78280-000,Mirassol d'Oeste,-15.6352,-58.0051
BR,MT,78460-000,Nobres,-14.3858,-55.775
BR,MT,78430-000,Nortelândia,-14.4279,-56.7415
BR,MT,78170-000,Nossa Senhora do Livramento,-15.9345,-56.5459
BR,MT,78565-000,Nova Bandeirantes,-9.6857,-58.0184
BR,MT,78243-000,Nova Lacerda,-14.2673,-59.7928
BR,MT,78860-000,Nova Brasilândia,-14.7574,-55.1053
BR,MT,78515-000,Nova Canaã do Norte,-10.7199,-56.0344
BR,MT,78450-000,Nova Mutum,-13.5891,-56.1519
BR,MT,78370-000,Nova Olímpia,-14.7989,-57.4289
BR,MT,78888-000,Nova Ubiratã,-12.6823,-54.4773
BR,MT,78690-000,Nova Xavantina,-14.5875,-52.3258
BR,MT,78528-000,Novo Mundo,-9.8366,-55.3135
BR,MT,78570-000,Novo Horizonte do Norte,-11.3792,-57.2836
BR,MT,78625-000,Novo São Joaquim,-15.0957,-53.2957
BR,MT,78590-000,Paranaíta,-9.5637,-56.7654
BR,MT,78870-000,Paranatinga,-13.3433,-54.0155
BR,MT,78795-000,Pedra Preta,-16.7638,-54.1634
BR,MT,78530-000,Peixoto de Azevedo,-10.1875,-54.1183
BR,MT,78855-000,Planalto da Serra,-14.5652,-54.6777
BR,MT,78175-000,Poconé,-16.8128,-57.0017
BR,MT,78698-000,Pontal do Araguaia,-15.9676,-52.7542
BR,MT,78610-000,Ponte Branca,-16.6505,-52.9024
BR,MT,78250-000,Pontes e Lacerda,-15.3614,-59.334
BR,MT,78655-000,Porto Alegre do Norte,-10.8508,-51.7693
BR,MT,78560-000,Porto dos Gaúchos,-11.7604,-56.8572
BR,MT,78240-000,Porto Esperidião,-15.8862,-58.9711
BR,MT,78398-000,Porto Estrela,-15.5197,-57.2294
BR,MT,78800-000,Poxoréo,-15.7564,-54.1187
BR,MT,78850-000,Primavera do Leste,-15.1406,-54.195
BR,MT,78643-000,Querência,-12.3212,-52.5476
BR,MT,78285-000,São José dos Quatro Marcos,-15.5161,-58.3243
BR,MT,78265-000,Reserva do Cabaçal,-15.1254,-58.3858
BR,MT,78675-000,Ribeirão Cascalheira,-12.7352,-51.7146
BR,MT,78613-000,Ribeirãozinho,-16.5014,-52.7591
BR,MT,78275-000,Rio Branco,-15.3112,-58.1245
BR,MT,78545-000,Santa Carmem,-11.906,-54.8077
BR,MT,78425-000,Santo Afonso,-14.4613,-57.3858
BR,MT,78773-000,São José do Povo,-16.4455,-54.285
BR,MT,78435-000,São José do Rio Claro,-13.527,-56.8506
BR,MT,78663-000,São José do Xingu,-10.7279,-52.6211
BR,MT,78835-000,São Pedro da Cipa,-15.9516,-54.7796
BR,MT,78700-000,Rondonópolis,-16.4332,-54.6372
BR,MT,78470-000,Rosário Oeste,-14.5798,-55.7148
BR,MT,78270-000,Salto do Céu,-15.1344,-57.959
BR,MT,78650-000,Santa Terezinha,-10.3914,-50.8326
BR,MT,78180-000,Santo Antônio do Leverger,-16.7858,-55.3133
BR,MT,78670-000,São Félix do Araguaia,-11.4423,-52.1392
BR,MT,78365-000,Sapezal,-13.1645,-58.6879
BR,MT,78550-000,Sinop,-11.7641,-55.4402
BR,MT,78890-000,Sorriso,-12.6817,-55.6995
BR,MT,78563-000,Tabaporã,-11.053,-56.6419
BR,MT,78300-000,Tangará da Serra,-14.5232,-58.0986
BR,MT,78555-000,Tapurah,-12.1149,-56.2437
BR,MT,78505-000,Terra Nova do Norte,-10.4954,-54.9555
BR,MT,78775-000,Tesouro,-15.949,-53.4334
BR,MT,78695-000,Torixoréu,-16.2759,-52.8812
BR,MT,78543-000,União do Sul,-11.472,-54.1881
BR,MT,78110-000,Várzea Grande,-15.5658,-56.2439
BR,MT,78880-000,Vera,-12.4661,-55.3481
BR,MT,78645-000,Vila Rica,-10.1341,-51.4137
BR,MT,78508-000,Nova Guarita,-10.2853,-55.3373
BR,MT,78415-000,Nova Marilândia,-14.3126,-57.2609
BR,MT,78445-000,Nova Maringá,-12.9838,-57.1917
BR,MT,78593-000,Nova Monte Verde,-9.9974,-57.2977
BR,MG,38540-000,Abadia dos Dourados,-18.3635,-47.47
BR,MG,35620-000,Abaeté,-19.111,-45.4305
BR,MG,35365-000,Abre Campo,-20.2727,-42.4391
BR,MG,35438-000,Acaiaca,-20.4036,-43.1008
BR,MG,35150-000,Açucena,-19.0301,-42.411
BR,MG,39790-000,Água Boa,-18.0642,-42.2303
BR,MG,38110-000,Água Comprida,-19.9912,-48.1104
BR,MG,37273-000,Aguanil,-20.9696,-45.4172
BR,MG,39880-000,Águas Formosas,-17.0485,-40.9727
BR,MG,39990-000,Águas Vermelhas,-15.6868,-41.5604
BR,MG,35200-000,Aimorés,-19.6255,-41.2095
BR,MG,37450-000,Aiuruoca,-21.947,-44.6478
BR,MG,37458-000,Alagoa,-22.1815,-44.6602
BR,MG,37596-000,Albertina,-22.1991,-46.6208
BR,MG,36660-000,Além Paraíba,-21.8094,-42.7574
BR,MG,37130-000,Alfenas,-21.3929,-45.9952
BR,MG,36272-000,Alfredo Vasconcelos,-21.1424,-43.7111
BR,MG,39900-000,Almenara,-16.1005,-40.7101
BR,MG,35138-000,Alpercata,-18.9838,-42.0014
BR,MG,37940-000,Alpinópolis,-20.8182,-46.3794
BR,MG,37145-000,Alterosa,-21.219,-46.1869
BR,MG,36836-000,Alto Caparaó,-20.5275,-41.9645
BR,MG,36260-000,Alto Rio Doce,-21.0193,-43.4054
BR,MG,35249-000,Alvarenga,-19.3987,-41.6814
BR,MG,35950-000,Alvinópolis,-20.1208,-43.154
BR,MG,39140-000,Alvorada de Minas,-18.7953,-43.37
BR,MG,35444-000,Amparo do Serra,-20.5238,-42.7988
BR,MG,37795-000,Andradas,-22.0698,-46.5723
BR,MG,39980-000,Cachoeira de Pajeú,-15.9716,-41.493
BR,MG,37300-000,Andrelândia,-21.7113,-44.2791
BR,MG,39685-000,Angelândia,-17.6128,-42.1394
BR,MG,36220-000,Antônio Carlos,-21.4084,-43.7694
BR,MG,35177-000,Antônio Dias,-19.5623,-42.8885
BR,MG,36850-000,Antônio Prado de Minas,-21.0266,-42.155
BR,MG,35777-000,Araçaí,-19.242,-44.2243
BR,MG,36255-000,Aracitaba,-21.3524,-43.4086
BR,MG,39600-000,Araçuaí,-16.9082,-41.986
BR,MG,38440-000,Araguari,-18.5907,-48.2615
BR,MG,37360-000,Arantina,-21.8963,-44.2263
BR,MG,36594-000,Araponga,-20.6661,-42.5111
BR,MG,38435-000,Araporã,-18.4906,-49.1376
BR,MG,38860-000,Arapuá,-19.0307,-46.0958
BR,MG,35603-000,Araújos,-19.8754,-45.1568
BR,MG,38180-000,Araxá,-19.6108,-46.9797
BR,MG,37820-000,Arceburgo,-21.3666,-46.9447
BR,MG,35588-000,Arcos,-20.2435,-45.5676
BR,MG,37140-000,Areado,-21.334,-46.168
BR,MG,36710-000,Argirita,-21.6391,-42.8286
BR,MG,39678-000,Aricanduva,-17.8579,-42.5979
BR,MG,38680-000,Arinos,-15.8033,-45.942
BR,MG,36780-000,Astolfo Dutra,-21.3041,-42.8819
BR,MG,39850-000,Ataléia,-18.1835,-41.1672
BR,MG,39220-000,Augusto de Lima,-18.1072,-44.1679
BR,MG,37443-000,Baependi,-21.9762,-44.8556
BR,MG,35706-000,Baldim,-19.2366,-43.8468
BR,MG,38900-000,Bambuí,-20.1045,-45.9874
BR,MG,39917-000,Bandeira,-15.8804,-40.5997
BR,MG,37740-000,Bandeira do Sul,-21.7291,-46.3828
BR,MG,35970-000,Barão de Cocais,-19.8798,-43.4948
BR,MG,36870-000,Barão de Monte Alto,-21.2654,-42.2789
BR,MG,36200-000,Barbacena,-21.2503,-43.8417
BR,MG,35447-000,Barra Longa,-20.2786,-43.0717
BR,MG,36212-000,Barroso,-21.1789,-43.9571
BR,MG,35938-000,Bela Vista de Minas,-19.8014,-43.1027
BR,MG,36126-000,Belmiro Braga,-21.9644,-43.4593
BR,MG,30000-000,Belo Horizonte,-19.8993,-43.957
BR,MG,35195-000,Belo Oriente,-19.2556,-42.4429
BR,MG,35473-000,Belo Vale,-20.4158,-44.0647
BR,MG,39640-000,Berilo,-16.8634,-42.4889
BR,MG,39875-000,Bertópolis,-16.9544,-40.5643
BR,MG,39555-000,Berizal,-15.6776,-41.7714
BR,MG,32500-000,Betim,-19.9626,-44.1945
BR,MG,36230-000,Bias Fortes,-21.6301,-43.7551
BR,MG,36600-000,Bicas,-21.7324,-43.1045
BR,MG,35621-000,Biquinhas,-18.7623,-45.5485
BR,MG,37170-000,Boa Esperança,-21.0813,-45.6243
BR,MG,37340-000,Bocaina de Minas,-22.2344,-44.4934
BR,MG,39390-000,Bocaiúva,-17.305,-43.6763
BR,MG,35600-000,Bom Despacho,-19.6915,-45.253
BR,MG,37310-000,Bom Jardim de Minas,-21.9439,-44.1219
BR,MG,37948-000,Bom Jesus da Penha,-20.999,-46.5477
BR,MG,35908-000,Bom Jesus do Amparo,-19.7167,-43.4684
BR,MG,35340-000,Bom Jesus do Galho,-19.7169,-42.3756
BR,MG,37610-000,Bom Repouso,-22.4496,-46.1863
BR,MG,37220-000,Bom Sucesso,-21.0303,-44.795
BR,MG,35521-000,Bonfim,-20.3159,-44.2074
BR,MG,38650-000,Bonfinópolis de Minas,-16.5442,-46.1327
BR,MG,39490-000,Bonito de Minas,-14.9101,-44.8847
BR,MG,37564-000,Borda da Mata,-22.2511,-46.1671
BR,MG,37720-000,Botelhos,-21.649,-46.4283
BR,MG,39596-000,Botumirim,-16.9095,-43.0085
BR,MG,38779-000,Brasilândia de Minas,-16.9306,-45.9638
BR,MG,39330-000,Brasília de Minas,-16.2525,-44.4571
BR,MG,36542-000,Brás Pires,-20.8784,-43.2244
BR,MG,35169-000,Braúnas,-19.0218,-42.714
BR,MG,37530-000,Brasópolis,-22.4817,-45.628
BR,MG,35460-000,Brumadinho,-20.2045,-44.1539
BR,MG,37578-000,Bueno Brandão,-22.5046,-46.3527
BR,MG,39230-000,Buenópolis,-17.8746,-44.0237
BR,MG,35193-000,Bugre,-19.367,-42.3081
BR,MG,38660-000,Buritis,-15.4139,-46.5547
BR,MG,39280-000,Buritizeiro,-17.4058,-45.3045
BR,MG,38625-000,Cabeceira Grande,-16.0618,-47.1757
BR,MG,37880-000,Cabo Verde,-21.487,-46.38
BR,MG,35765-000,Cachoeira da Prata,-19.5186,-44.4625
BR,MG,37545-000,Cachoeira de Minas,-22.3556,-45.7945
BR,MG,38370-000,Cachoeira Dourada,-18.5909,-49.4701
BR,MG,35770-000,Caetanópolis,-19.3347,-44.41
BR,MG,34800-000,Caeté,-19.8702,-43.6506
BR,MG,36832-000,Caiana,-20.7308,-41.9002
BR,MG,36560-000,Cajuri,-20.7874,-42.7626
BR,MG,37780-000,Caldas,-21.8867,-46.3592
BR,MG,35555-000,Camacho,-20.6422,-45.1433
BR,MG,37650-000,Camanducaia,-22.7906,-46.0784
BR,MG,37600-000,Cambuí,-22.5824,-46.0612
BR,MG,37420-000,Cambuquira,-21.8538,-45.2717
BR,MG,39835-000,Campanário,-18.2749,-41.7391
BR,MG,37400-000,Campanha,-21.8141,-45.3975
BR,MG,37730-000,Campestre,-21.7344,-46.2257
BR,MG,38270-000,Campina Verde,-19.4611,-49.7397
BR,MG,39338-000,Campo Azul,-16.5216,-44.8068
BR,MG,37270-000,Campo Belo,-20.9245,-45.234
BR,MG,37165-000,Campo do Meio,-21.126,-45.7957
BR,MG,38130-000,Campo Florido,-19.6926,-48.6566
BR,MG,38970-000,Campos Altos,-19.6369,-46.1981
BR,MG,37160-000,Campos Gerais,-21.2471,-45.7139
BR,MG,36592-000,Canaã,-20.6613,-42.6379
BR,MG,38380-000,Canápolis,-18.7778,-49.2758
BR,MG,37267-000,Cana Verde,-21.0206,-45.1833
BR,MG,37280-000,Candeias,-20.7389,-45.2872
BR,MG,39703-000,Cantagalo,-18.5103,-42.6498
BR,MG,36834-000,Caparaó,-20.459,-41.8748
BR,MG,36290-000,Capela Nova,-20.9184,-43.6159
BR,MG,39680-000,Capelinha,-17.6917,-42.5021
BR,MG,37993-000,Capetinga,-20.653,-47.0183
BR,MG,35730-000,Capim Branco,-19.5783,-44.1666
BR,MG,38360-000,Capinópolis,-18.6922,-49.5794
BR,MG,35123-000,Capitão Andrade,-19.0429,-41.8261
BR,MG,39445-000,Capitão Enéas,-16.0563,-43.6747
BR,MG,37930-000,Capitólio,-20.5923,-46.1572
BR,MG,36925-000,Caputira,-20.1851,-42.2528
BR,MG,39810-000,Caraí,-17.1809,-41.5496
BR,MG,36428-000,Caranaíba,-20.8853,-43.7123
BR,MG,36280-000,Carandaí,-20.9884,-43.8341
BR,MG,36800-000,Carangola,-20.7078,-42.1049
BR,MG,35300-000,Caratinga,-19.6957,-42.1201
BR,MG,39665-000,Carbonita,-17.4788,-43.0488
BR,MG,37556-000,Careaçu,-22.0796,-45.6654
BR,MG,39864-000,Carlos Chagas,-17.6782,-40.8852
BR,MG,35878-000,Carmésia,-19.0653,-43.184
BR,MG,37225-000,Carmo da Cachoeira,-21.4332,-45.1804
BR,MG,35547-000,Carmo da Mata,-20.5685,-44.8852
BR,MG,37472-000,Carmo de Minas,-22.0886,-45.1495
BR,MG,35510-000,Carmo do Cajuru,-20.1878,-44.714
BR,MG,38840-000,Carmo do Paranaíba,-18.8734,-46.1443
BR,MG,37150-000,Carmo do Rio Claro,-20.9797,-46.1045
BR,MG,35534-000,Carmópolis de Minas,-20.5491,-44.6453
BR,MG,38290-000,Carneirinho,-19.7142,-50.8087
BR,MG,37245-000,Carrancas,-21.4959,-44.6104
BR,MG,37760-000,Carvalhópolis,-21.7749,-45.8269
BR,MG,37456-000,Carvalhos,-22.031,-44.4754
BR,MG,36422-000,Casa Grande,-20.8407,-43.9395
BR,MG,38460-000,Cascalho Rico,-18.5462,-47.8513
BR,MG,37980-000,Cássia,-20.5929,-46.9176
BR,MG,36360-000,Conceição da Barra de Minas,-21.1423,-44.4886
BR,MG,36770-000,Cataguases,-21.3455,-42.6498
BR,MG,35969-000,Catas Altas,-20.0705,-43.422
BR,MG,36450-000,Catas Altas da Noruega,-20.6809,-43.4978
BR,MG,39816-000,Catuji,-17.3633,-41.4818
BR,MG,39526-000,Catuti,-15.3236,-43.1139
BR,MG,37440-000,Caxambu,-21.9602,-44.953
BR,MG,35624-000,Cedro do Abaeté,-19.1146,-45.7007
BR,MG,35260-000,Central de Minas,-18.7678,-41.2896
BR,MG,38390-000,Centralina,-18.6092,-49.1606
BR,MG,36110-000,Chácara,-21.6792,-43.2183
BR,MG,36985-000,Chalé,-20.0335,-41.6781
BR,MG,39648-000,Chapada do Norte,-17.1629,-42.3772
BR,MG,39314-000,Chapada Gaúcha,-15.5793,-45.4124
BR,MG,36630-000,Chiador,-21.9725,-43.0074
BR,MG,36265-000,Cipotânea,-20.9303,-43.3655
BR,MG,37997-000,Claraval,-20.3568,-47.2524
BR,MG,39380-000,Claro dos Poções,-17.0968,-44.233
BR,MG,35530-000,Cláudio,-20.3901,-44.7913
BR,MG,36550-000,Coimbra,-20.8449,-42.7983
BR,MG,39770-000,Coluna,-18.2684,-42.8281
BR,MG,38250-000,Comendador Gomes,-19.6533,-49.0874
BR,MG,39628-000,Comercinho,-16.289,-41.7735
BR,MG,37148-000,Conceição da Aparecida,-21.1012,-46.2263
BR,MG,37527-000,Conceição das Pedras,-22.1387,-45.4269
BR,MG,38120-000,Conceição das Alagoas,-19.9563,-48.3051
BR,MG,36947-000,Conceição de Ipanema,-19.9178,-41.7002
BR,MG,35860-000,Conceição do Mato Dentro,-18.9001,-43.5023
BR,MG,35668-000,Conceição do Pará,-19.7855,-44.8702
BR,MG,37430-000,Conceição do Rio Verde,-21.9013,-45.0797
BR,MG,37548-000,Conceição dos Ouros,-22.4504,-45.7798
BR,MG,39489-000,Cônego Marinho,-14.9876,-44.6096
BR,MG,33500-000,Confins,-19.6569,-43.9813
BR,MG,37557-000,Congonhal,-22.1354,-46.0399
BR,MG,36415-000,Congonhas,-20.5316,-43.8591
BR,MG,35850-000,Congonhas do Norte,-18.886,-43.6962
BR,MG,38195-000,Conquista,-19.8684,-47.6335
BR,MG,36400-000,Conselheiro Lafaiete,-20.6514,-43.8055
BR,MG,35240-000,Conselheiro Pena,-19.1741,-41.458
BR,MG,37670-000,Consolação,-22.54,-45.9041
BR,MG,32000-000,Contagem,-19.8872,-44.0759
BR,MG,37235-000,Coqueiral,-21.1795,-45.4362
BR,MG,39340-000,Coração de Jesus,-16.6083,-44.437
BR,MG,35780-000,Cordisburgo,-19.0993,-44.1646
BR,MG,37498-000,Cordislândia,-21.7875,-45.6716
BR,MG,39200-000,Corinto,-18.3525,-44.6059
BR,MG,39710-000,Coroaci,-18.6119,-42.2584
BR,MG,38550-000,Coromandel,-18.4046,-47.1516
BR,MG,35170-000,Coronel Fabriciano,-19.4566,-42.6853
BR,MG,39635-000,Coronel Murta,-16.5893,-42.1974
BR,MG,36155-000,Coronel Pacheco,-21.6087,-43.2901
BR,MG,36330-000,Coronel Xavier Chaves,-21.0287,-44.2022
BR,MG,38990-000,Córrego Danta,-19.8135,-45.9615
BR,MG,37605-000,Córrego do Bom Jesus,-22.63,-45.9968
BR,MG,35578-000,Córrego Fundo,-20.4503,-45.5359
BR,MG,35345-000,Córrego Novo,-19.8287,-42.4421
BR,MG,39188-000,Couto de Magalhães de Minas,-18.1186,-43.4181
BR,MG,39885-000,Crisólita,-17.2415,-40.975
BR,MG,37275-000,Cristais,-20.8096,-45.5245
BR,MG,39598-000,Cristália,-16.7255,-42.8187
BR,MG,36426-000,Cristiano Otoni,-20.8369,-43.8293
BR,MG,37476-000,Cristina,-22.2159,-45.2882
BR,MG,35520-000,Crucilândia,-20.4066,-44.3599
BR,MG,38735-000,Cruzeiro da Fortaleza,-18.9671,-46.6578
BR,MG,37445-000,Cruzília,-21.736,-44.7983
BR,MG,35246-000,Cuparaque,-18.9966,-41.1337
BR,MG,39998-000,Curral de Dentro,-15.8463,-41.7541
BR,MG,35790-000,Curvelo,-18.7852,-44.416
BR,MG,39130-000,Datas,-18.4807,-43.6522
BR,MG,37514-000,Delfim Moreira,-22.5116,-45.2897
BR,MG,37910-000,Delfinópolis,-20.3671,-46.7113
BR,MG,38108-000,Delta,-19.9341,-47.8044
BR,MG,36690-000,Descoberto,-21.4517,-42.9713
BR,MG,35494-000,Desterro de Entre Rios,-20.6419,-44.2814
BR,MG,36210-000,Desterro do Melo,-21.1429,-43.5201
BR,MG,39100-000,Diamantina,-17.9779,-43.6042
BR,MG,35437-000,Diogo de Vasconcelos,-20.4759,-43.1909
BR,MG,35984-000,Dionísio,-19.8368,-42.6882
BR,MG,36546-000,Divinésia,-20.9946,-42.9951
BR,MG,36820-000,Divino,-20.5803,-42.1955
BR,MG,35265-000,Divino das Laranjeiras,-18.7124,-41.4916
BR,MG,39735-000,Divinolândia de Minas,-18.7756,-42.5707
BR,MG,35500-000,Divinópolis,-20.1169,-44.9162
BR,MG,39995-000,Divisa Alegre,-15.6945,-41.3911
BR,MG,37134-000,Divisa Nova,-21.5238,-46.2442
BR,MG,39912-000,Divisópolis,-15.7674,-40.9239
BR,MG,38654-000,Dom Bosco,-16.8113,-46.2846
BR,MG,35148-000,Dom Cavati,-19.3884,-42.0937
BR,MG,35865-000,Dom Joaquim,-18.9293,-43.266
BR,MG,35440-000,Dom Silvério,-20.1273,-42.9465
BR,MG,37474-000,Dom Viçoso,-22.2318,-45.1488
BR,MG,36784-000,Dona Eusébia,-21.3234,-42.8083
BR,MG,36213-000,Dores de Campos,-21.1137,-43.9936
BR,MG,35894-000,Dores de Guanhães,-19.044,-42.9282
BR,MG,35610-000,Dores do Indaiá,-19.4743,-45.5405
BR,MG,36513-000,Dores do Turvo,-21.0278,-43.1637
BR,MG,37926-000,Doresópolis,-20.2969,-45.8686
BR,MG,38530-000,Douradoquara,-18.442,-47.6148
BR,MG,36974-000,Durandé,-20.1518,-41.7824
BR,MG,37110-000,Elói Mendes,-21.6007,-45.5947
BR,MG,35130-000,Engenheiro Caldas,-19.1135,-42.0179
BR,MG,39417-000,Engenheiro Navarro,-17.3093,-44.0347
BR,MG,35324-000,Entre Folhas,-19.6596,-42.241
BR,MG,35490-000,Entre Rios de Minas,-20.7028,-44.1069
BR,MG,36555-000,Ervália,-20.8468,-42.6197
BR,MG,35740-000,Esmeraldas,-19.7414,-44.3231
BR,MG,36830-000,Espera Feliz,-20.5935,-41.9198
